Frame,Keypoint ID,Keypoint Score,Keypoint Visibility,Keypoint Likelihood,Keypoint Part,Bounding Box,Pose Confidence,X,Y
683,[0.6811073 0.4478932 0.7481563],0.3791434,[0.64186496 0.41154107 0.5634313 ],[0.6484594  0.3885161  0.33114323],[0.70411766 0.39204562 0.49467102],"[[0.7449864  0.46815482 0.4805401 ]
 [0.77936625 0.39179626 0.47982344]
 [0.7964619  0.4653003  0.3254573 ]
 [0.82587016 0.3608422  0.3280787 ]]",[0.7869528  0.49083516 0.41629   ],0.65527576,0.6468429
684,[0.68229777 0.4421264  0.6988448 ],0.37774748,[0.6418362 0.4030643 0.4465508],[0.65026414 0.38641158 0.23136821],[0.70323163 0.3908511  0.37149122],"[[0.74814993 0.46822506 0.4527657 ]
 [0.7761374  0.3911474  0.4680565 ]
 [0.80155855 0.46296    0.39171648]
 [0.8178166  0.36836895 0.4025788 ]]",[0.7856728  0.48849067 0.38053748],0.6545741,0.6452326
685,[0.68269044 0.4364401  0.6239993 ],0.32295173,[0.6438012 0.3984054 0.5003303],[0.6502798  0.38778612 0.2973822 ],[0.70511675 0.38839892 0.4479    ],"[[0.7479341  0.46871975 0.46673435]
 [0.778029   0.39008293 0.5006633 ]
 [0.8036194  0.46465704 0.4062172 ]
 [0.81811905 0.36639738 0.37852603]]",[0.7789973  0.49548453 0.35846165],0.65329164,0.64545715
686,[0.6856268  0.4327388  0.72585523],0.37090036,[0.64586216 0.387526   0.4073747 ],[0.6556524  0.3838861  0.26753917],[0.70851225 0.38508588 0.5491668 ],"[[0.7429975  0.46189532 0.4822007 ]
 [0.77943754 0.38820845 0.47248444]
 [0.80954295 0.45188317 0.3314696 ]
 [0.81963766 0.3618119  0.45844817]]",[0.7718443  0.49969348 0.33804506],0.6526794,0.6435069
687,[0.6878114  0.43461648 0.6551455 ],0.36516088,[0.6499991  0.39244333 0.53286695],[0.6581041  0.37528437 0.28036734],[0.71024615 0.3827189  0.5666276 ],"[[0.7526407  0.4660978  0.3848945 ]
 [0.7805071  0.38586435 0.46800196]
 [0.8133586  0.44921917 0.36134896]
 [0.82129574 0.3639094  0.46250835]]",[0.77539057 0.5007321  0.28311682],0.6607754,0.65208346
688,[0.69047236 0.4284869  0.39223066],0.35491207,[0.6523737  0.38990137 0.4803993 ],[0.6587626  0.37158072 0.27110362],[0.70620316 0.38216686 0.5108425 ],"[[0.76261055 0.45475444 0.3119366 ]
 [0.77470726 0.38706857 0.3481923 ]
 [0.8224483  0.42807972 0.3615332 ]
 [0.8189776  0.36276403 0.36369026]]",[0.7741135 0.5089789 0.4736449],0.66456264,0.6542029
689,[0.6895436  0.43014395 0.5657834 ],0.32952952,[0.6541131  0.38910437 0.38547665],[0.6595371  0.37422603 0.27398196],[0.70332384 0.3820127  0.44522703],"[[0.76149833 0.4480129  0.25680172]
 [0.7672016  0.38883328 0.40242833]
 [0.8273331  0.41362116 0.38573378]
 [0.8182144  0.36410755 0.3308055 ]]",[0.77773565 0.5067568  0.4268906 ],0.66685987,0.65577763
690,[0.69369227 0.4291106  0.629619  ],0.36057696,[0.6554813  0.3885958  0.39158466],[0.6588194  0.36991963 0.26785955],[0.69953156 0.38007003 0.51157945],"[[0.78032875 0.42887214 0.2837841 ]
 [0.76713806 0.38393575 0.37228745]
 [0.826633   0.40268663 0.38796264]
 [0.8162779  0.3651752  0.32665697]]",[0.7795815  0.49542043 0.41353577],0.6705275,0.65882206
691,[0.6928329  0.41998813 0.5434453 ],0.356094,[0.6575608  0.3809164  0.48162046],[0.6571778  0.37074748 0.22309965],[0.6961196  0.38046774 0.45420527],"[[0.7666715  0.41961774 0.2177342 ]
 [0.7619703  0.38235456 0.33592364]
 [0.8224938  0.38208586 0.31860206]
 [0.8159431  0.3657397  0.34703502]]",[0.77096653 0.48520863 0.41135123],0.6686721,0.65605897
692,[0.6972917  0.41912803 0.5346581 ],0.3527874,[0.6545845  0.38018352 0.45835957],[0.6589987  0.36433008 0.24241166],[0.7036088  0.37904632 0.42550582],"[[0.77005064 0.4096892  0.25095525]
 [0.7693387  0.38455528 0.39742717]
 [0.82585627 0.36999157 0.36726773]
 [0.8193138  0.36345583 0.33743396]]",[0.77742267 0.48958048 0.43554056],0.6696427,0.65742636
693,[0.699481   0.41796523 0.51138294],0.3497234,[0.6566809  0.37964523 0.5180519 ],[0.66072637 0.35635293 0.24287562],[0.70578253 0.37180963 0.43263605],"[[0.7804454  0.41440186 0.2992226 ]
 [0.7728997  0.3808277  0.30874   ]
 [0.8316659  0.36093363 0.45109057]
 [0.827898   0.35020187 0.30397153]]",[0.77701795 0.48999512 0.43836382],0.66755855,0.6566286
694,[0.70236146 0.42580542 0.49832484],0.352615,[0.66134757 0.37871614 0.5204349 ],[0.66808575 0.35660747 0.25406218],[0.71510595 0.37397423 0.48383543],"[[0.78261805 0.41797584 0.28112692]
 [0.7846348  0.3879524  0.30183455]
 [0.82570016 0.37445784 0.31587386]
 [0.83209544 0.35744995 0.40454817]]",[0.7794039  0.48598063 0.3685637 ],0.6756886,0.66473895
695,[0.7006992  0.42350557 0.54440475],0.3469297,[0.6609083 0.3784014 0.5540625],[0.6652363  0.35660324 0.29114538],[0.7124616  0.37180233 0.5075954 ],"[[0.78603405 0.41222724 0.45386463]
 [0.78125596 0.38899234 0.29262954]
 [0.83538836 0.36331227 0.4627525 ]
 [0.83094174 0.35366315 0.3363594 ]]",[0.78455365 0.4806108  0.46258035],0.6730331,0.6618836
696,[0.7040075  0.41321534 0.5742568 ],0.34545657,[0.6662499  0.37171984 0.5646389 ],[0.6664962  0.35308793 0.1939498 ],[0.7038713  0.36998194 0.52776164],"[[0.7892995  0.4126068  0.5139267 ]
 [0.77399325 0.38480535 0.27286193]
 [0.8365586  0.3601457  0.4734867 ]
 [0.82714623 0.351261   0.30789873]]",[0.7795547  0.47658214 0.41100407],0.6808437,0.66859394
697,[0.7066431  0.40110856 0.5443922 ],0.3380932,[0.6662788 0.3540065 0.4433438],[0.6662054  0.35961738 0.2604068 ],[0.70593613 0.377117   0.4092297 ],"[[0.7890643  0.40428677 0.40779367]
 [0.77918243 0.38729778 0.26257947]
 [0.8354742  0.36144534 0.4226308 ]
 [0.82708883 0.35213622 0.37197578]]",[0.7694963  0.4679999  0.41388685],0.68148786,0.6684331
698,[0.71981937 0.39689556 0.48056698],0.33414623,[0.673272   0.3544562  0.45770934],[0.6730616  0.3483685  0.21353081],[0.7074999  0.36987874 0.32864836],"[[0.8048055  0.39557928 0.41223446]
 [0.7854517  0.37802947 0.3136632 ]
 [0.8371094  0.3579013  0.36455336]
 [0.82721996 0.3478815  0.37504876]]",[0.7745788  0.46686947 0.40033412],0.68813103,0.67492497
699,[0.71835256 0.3777695  0.49372143],0.3092439,[0.6718674  0.3401433  0.44768706],[0.6689721  0.358967   0.25852162],[0.703261   0.38925195 0.31999496],"[[0.8047692  0.39083686 0.4125867 ]
 [0.7790754  0.38683516 0.22725087]
 [0.84444934 0.3539089  0.4204024 ]
 [0.8279528  0.34889784 0.18944784]]",[0.78077364 0.4739661  0.42237246],0.681589,0.66893196
700,[0.7208714  0.36754143 0.566018  ],0.3206588,[0.67628366 0.33881742 0.3960513 ],[0.6690465  0.36181042 0.25139606],[0.70330834 0.3936926  0.31078833],"[[0.79726    0.3842695  0.38124323]
 [0.7733228  0.38932884 0.15431994]
 [0.8455188  0.3583827  0.44468608]
 [0.82488316 0.36299115 0.17199469]]",[0.78005576 0.4686598  0.36087605],0.68368363,0.67142755
703,[0.743735   0.36622977 0.5149584 ],0.3210518,[0.69972    0.33050397 0.49964935],[0.69379795 0.35538206 0.3095276 ],[0.72487366 0.3887285  0.39151675],"[[0.82080495 0.38430947 0.34218413]
 [0.78959197 0.38885546 0.19079302]
 [0.86200327 0.358263   0.55544585]
 [0.8463255  0.35726798 0.2143734 ]]",[0.80839837 0.4698344  0.3810708 ],0.70842636,0.69591147
710,[0.77375376 0.3434762  0.38705534],0.3073091,[0.7313307  0.31304842 0.4279887 ],[0.7265687  0.34024414 0.33134577],[0.7480257  0.37228787 0.33456907],"[[0.85795844 0.36170146 0.34265804]
 [0.7900736  0.39395463 0.2770226 ]
 [0.8784713  0.3532     0.5184442 ]
 [0.85182214 0.35770956 0.16675252]]",[0.8432702  0.46546936 0.44103983],0.73995954,0.7291043
711,[0.7939278  0.34260496 0.34347337],0.3000716,[0.7481595  0.31312126 0.4463975 ],[0.74126464 0.33740216 0.27312428],[0.75427204 0.36855912 0.32327738],"[[0.871545   0.3687889  0.31167257]
 [0.78640753 0.3966373  0.26800078]
 [0.8858892  0.3566579  0.52628803]
 [0.84837943 0.34989467 0.15112858]]",[0.8425728  0.46614465 0.3346543 ],0.7561811,0.7464751
712,[0.79209334 0.34665257 0.36678317],0.3010359,[0.75317514 0.3104045  0.4396584 ],[0.74461526 0.33675867 0.2713884 ],[0.75547945 0.37211922 0.31542334],"[[0.8705556  0.36891407 0.2911092 ]
 [0.7876016  0.39557028 0.3131625 ]
 [0.8857012  0.35632172 0.520846  ]
 [0.8482016  0.34914684 0.1584347 ]]",[0.8443008  0.47053084 0.39131376],0.763731,0.75425977
713,[0.7928581 0.3415653 0.2941717],0.30229875,[0.75628525 0.31287467 0.5097251 ],[0.74503773 0.3349313  0.30437878],[0.7568772  0.37042913 0.29618305],"[[0.86803514 0.37155852 0.26748624]
 [0.7889754  0.39519972 0.3087876 ]
 [0.8854087  0.35890886 0.4866966 ]
 [0.8433404  0.35343173 0.15709564]]",[0.846716   0.47687814 0.30206677],0.76508987,0.7561417
714,[0.7993705  0.34014973 0.2792146 ],0.30189234,[0.7600997 0.3094645 0.500187 ],[0.747799   0.33497348 0.30466413],[0.7616812  0.36904296 0.2676655 ],"[[0.87310153 0.36541355 0.2452995 ]
 [0.7924066  0.3945085  0.28656018]
 [0.88685346 0.35558197 0.47605023]
 [0.84439516 0.355156   0.14479943]]",[0.8483601  0.47974098 0.36679256],0.76708925,0.7579924
715,[0.80418634 0.33874676 0.3651835 ],0.30188984,[0.7596781  0.30825597 0.5129802 ],[0.74755585 0.33531454 0.33280852],[0.7615502  0.36921692 0.29261   ],"[[0.8738001  0.36603892 0.27392673]
 [0.7934048  0.39727902 0.30795854]
 [0.8865282  0.35335296 0.4646653 ]
 [0.8440107  0.35402668 0.14800698]]",[0.8480053  0.47887003 0.3428458 ],0.76669025,0.7571753
716,[0.79800165 0.34050497 0.38736627],0.30058432,[0.75379574 0.31349736 0.5104721 ],[0.74601066 0.33282018 0.31420803],[0.75874746 0.36987764 0.47116712],"[[0.8698324  0.36314335 0.24659427]
 [0.79486316 0.3938882  0.30911517]
 [0.88368833 0.3500565  0.47848305]
 [0.84380066 0.3519782  0.16473825]]",[0.8413254 0.471824  0.4413781],0.76471514,0.7548004
717,[0.795854   0.33577788 0.43020675],0.30136347,[0.7516507  0.30944481 0.46367297],[0.74434817 0.33342862 0.33421436],[0.76103246 0.37041965 0.4496895 ],"[[0.8689134  0.36141348 0.30313104]
 [0.79412013 0.3854849  0.30090034]
 [0.88579476 0.35252425 0.47132245]
 [0.84511995 0.35236228 0.14652032]]",[0.84340376 0.47155234 0.33530828],0.7633281,0.75209665
719,[0.78780055 0.34061524 0.38346326],0.30580232,[0.7480856  0.3120604  0.43877903],[0.7399926  0.33085042 0.3213928 ],[0.75690985 0.3642915  0.48495927],"[[0.87019736 0.36061373 0.33526376]
 [0.7960682  0.3773728  0.24793041]
 [0.8893671  0.34914505 0.40099454]
 [0.8539658  0.34131655 0.14164746]]",[0.8433821  0.46136436 0.38834822],0.7551927,0.7457614
720,[0.78557885 0.34688893 0.31587258],0.3074354,[0.7437969  0.31176615 0.425564  ],[0.7385133  0.33016127 0.2804749 ],[0.76073265 0.36486247 0.45362154],"[[0.8558088  0.35814038 0.29757148]
 [0.8088123  0.3705432  0.17652069]
 [0.8848049  0.3450916  0.37283063]
 [0.8568075  0.3379937  0.14864232]]",[0.8360874  0.45887217 0.22308351],0.7542005,0.742509
731,[0.76819247 0.350534   0.40264243],0.3133967,[0.73025537 0.32214722 0.53107643],[0.7225371  0.34519893 0.3377646 ],[0.74234384 0.36896434 0.5063816 ],"[[0.851086   0.3497604  0.39144117]
 [0.7934921  0.36425126 0.32331958]
 [0.8683549  0.29918873 0.39408603]
 [0.8367912  0.30144194 0.32590497]]",[0.84227186 0.45839494 0.44818592],0.73360485,0.7206559
732,[0.76695406 0.351294   0.36238247],0.31028426,[0.7299913  0.31993443 0.5136697 ],[0.72460526 0.34281003 0.35033783],[0.7448221 0.3651508 0.5068457],"[[0.84584445 0.35067406 0.31464007]
 [0.8028116  0.35932326 0.3472169 ]
 [0.86603683 0.30620658 0.3793006 ]
 [0.83776367 0.30415845 0.3039602 ]]",[0.8406597  0.45615086 0.3753696 ],0.7324717,0.7201248
736,[0.76936686 0.35585424 0.41754237],0.3090095,[0.7400491 0.3226635 0.375799 ],[0.73321277 0.3347722  0.32216418],[0.74808425 0.36095604 0.5478256 ],"[[0.8449691  0.36160544 0.27254266]
 [0.79843426 0.35862607 0.31554323]
 [0.8694632  0.30867454 0.431716  ]
 [0.83878237 0.30013466 0.3214264 ]]",[0.83848894 0.45247117 0.3308022 ],0.742595,0.7312911
737,[0.7695637  0.35333583 0.4364111 ],0.30684608,[0.7358962  0.32549512 0.5747349 ],[0.73303384 0.33402684 0.34472382],[0.746169   0.36105874 0.5939882 ],"[[0.84901136 0.35112235 0.32163635]
 [0.797682   0.35596657 0.32011846]
 [0.87052786 0.29800734 0.4300059 ]
 [0.84032387 0.29688236 0.35261813]]",[0.84047073 0.4573142  0.51144737],0.7462373,0.73433995
738,[0.7675263  0.35435882 0.4378798 ],0.3057409,[0.73533005 0.32634094 0.57636124],[0.7320729  0.33375683 0.34255803],[0.74471545 0.3618315  0.57738256],"[[0.8467101  0.34826216 0.29661778]
 [0.7940687  0.3551047  0.32731184]
 [0.869905   0.29754812 0.40716094]
 [0.83493316 0.29778275 0.26534408]]",[0.83995664 0.4597614  0.4162109 ],0.74627364,0.7341415
740,[0.77057964 0.35145596 0.4407727 ],0.305816,[0.73705834 0.32475132 0.570729  ],[0.73590153 0.33526066 0.32415798],[0.7470241  0.36239386 0.58358115],"[[0.8404695  0.3498777  0.3088091 ]
 [0.7957875  0.3560284  0.34103137]
 [0.8669359  0.30347258 0.40178972]
 [0.8369019  0.30234507 0.24314404]]",[0.8380946  0.4514344  0.44329607],0.74646527,0.7348728
741,[0.77168787 0.35298923 0.4564254 ],0.30700788,[0.7385106  0.32785696 0.61348075],[0.7372207 0.3352449 0.3015895],[0.74719465 0.3623346  0.55610704],"[[0.84058696 0.34985757 0.30083138]
 [0.7942887  0.355505   0.30332607]
 [0.86774987 0.30005372 0.39969677]
 [0.8361742  0.2996192  0.2481248 ]]",[0.8372521  0.45280918 0.46095544],0.7505271,0.7387074
742,[0.77560663 0.35207218 0.42635798],0.30591747,[0.7385623  0.32640365 0.62548256],[0.73704743 0.33638236 0.29662898],[0.74793965 0.36378515 0.5638984 ],"[[0.84506977 0.34807208 0.33085397]
 [0.7922279  0.35629454 0.31435513]
 [0.86685365 0.29816025 0.43128464]
 [0.83479357 0.3000176  0.27779594]]",[0.8392655  0.4580283  0.39713448],0.7477484,0.73578346
743,[0.77676004 0.34989095 0.44643232],0.30483136,[0.7387483  0.32592723 0.6323497 ],[0.73732305 0.33604172 0.29801843],[0.75058615 0.36518335 0.54285026],"[[0.84813035 0.34314033 0.35063824]
 [0.79435515 0.3553681  0.32270345]
 [0.8686713  0.29408902 0.49572608]
 [0.83649623 0.2993111  0.26683655]]",[0.84113854 0.45932072 0.4386531 ],0.7484403,0.7356133
744,[0.7775206  0.34939823 0.4104808 ],0.30600482,[0.7413245  0.32610032 0.6340797 ],[0.73905385 0.33554727 0.25898075],[0.75254154 0.36202997 0.45145783],"[[0.84677106 0.34642854 0.31038848]
 [0.7938608  0.35486695 0.33826923]
 [0.8720321  0.29810694 0.4682487 ]
 [0.8359957  0.3011174  0.26349244]]",[0.84122545 0.4611504  0.45077914],0.74858683,0.7369758
745,[0.7794312  0.35199773 0.4222138 ],0.30542856,[0.742916  0.3253161 0.6339277],[0.73722047 0.33178148 0.32618698],[0.75234866 0.3629887  0.41267404],"[[0.85000414 0.34686098 0.32460597]
 [0.8013762  0.35554522 0.30310777]
 [0.8719852  0.30043828 0.4940636 ]
 [0.843977   0.30186617 0.3138115 ]]",[0.84196275 0.45761648 0.51535654],0.75128865,0.7386993
746,[0.7754764  0.35108003 0.45639986],0.30382556,[0.74162346 0.3249266  0.6264466 ],[0.7373623  0.32911098 0.34034312],[0.75122786 0.36183405 0.44232368],"[[0.848718   0.34678036 0.28561872]
 [0.80134267 0.35272914 0.30177784]
 [0.87118876 0.30390128 0.48645324]
 [0.8449895  0.30226287 0.30867618]]",[0.8399159  0.45713815 0.5142832 ],0.7512971,0.73839635
747,[0.77561736 0.35129288 0.44181538],0.30343887,[0.74118596 0.32389843 0.60866416],[0.7372113  0.32907873 0.34041706],[0.75138146 0.36256373 0.45548436],"[[0.84851664 0.34727052 0.2766905 ]
 [0.7999331  0.35343367 0.3141098 ]
 [0.8712078  0.30437207 0.51887083]
 [0.8447083  0.30251777 0.32745263]]",[0.841466   0.46049905 0.52023685],0.7513009,0.7387479
748,[0.775524   0.35113978 0.46094683],0.30258158,[0.7412652 0.3240024 0.5984659],[0.7389166  0.32807788 0.3507683 ],[0.7516978  0.36119547 0.42912772],"[[0.84755504 0.34633029 0.30035016]
 [0.7998233  0.3522059  0.30622175]
 [0.8700911  0.30459943 0.4825363 ]
 [0.8457402  0.3014715  0.3004388 ]]",[0.8404535  0.45690215 0.5028498 ],0.7507964,0.73831207
749,[0.77774805 0.34945258 0.45473877],0.30233872,[0.74152994 0.32132518 0.5604371 ],[0.73800987 0.32839894 0.32702097],[0.74984854 0.3614034  0.40450218],"[[0.8432085  0.34220812 0.25358915]
 [0.7893266  0.34939384 0.29380837]
 [0.86899656 0.30381256 0.44946015]
 [0.8432291  0.29835817 0.26914543]]",[0.83893937 0.45621103 0.470059  ],0.749204,0.73806024
750,[0.78450185 0.35967624 0.3660622 ],0.30350247,[0.74487287 0.3265885  0.5688333 ],[0.7402053  0.3324929  0.30593398],[0.7533944  0.3622236  0.37078238],"[[0.84838    0.34892666 0.230053  ]
 [0.79632    0.35433254 0.29927734]
 [0.8699778  0.3050545  0.46177393]
 [0.83576643 0.30093157 0.24703749]]",[0.84003896 0.465438   0.3097163 ],0.7532304,0.7416902
751,[0.7850441  0.3573976  0.40177348],0.30199236,[0.74568725 0.32503283 0.54234964],[0.74153686 0.32947057 0.26641142],[0.75376594 0.35997152 0.37377703],"[[0.8492976  0.34776273 0.24997836]
 [0.7954512  0.35334495 0.2516954 ]
 [0.8669874  0.31026354 0.44385478]
 [0.84217197 0.302065   0.27903292]]",[0.8377569 0.4558549 0.2951474],0.75384235,0.7426089
752,[0.7844529  0.35799098 0.3825889 ],0.30374175,[0.74265707 0.3242511  0.49791732],[0.7399325  0.33591846 0.2649907 ],[0.75565   0.3620388 0.3972186],"[[0.850783   0.3460064  0.22543344]
 [0.80250525 0.35507402 0.27145696]
 [0.8656648  0.3041218  0.4576214 ]
 [0.8426478  0.3002622  0.29938272]]",[0.839652   0.460962   0.35588798],0.75462484,0.7423038
753,[0.78330433 0.35231918 0.42471254],0.30262184,[0.7398108  0.32507265 0.48057765],[0.73880583 0.3366815  0.25622156],[0.7552283  0.36204553 0.39993602],"[[0.8460146  0.34428668 0.2030173 ]
 [0.7964139  0.3523106  0.23717768]
 [0.8642712  0.30705976 0.40115604]
 [0.8430483  0.29953584 0.26488817]]",[0.8347884  0.4469905  0.43251592],0.7502925,0.7384983
754,[0.7833648  0.3549655  0.38040784],0.30206284,[0.7392032  0.324829   0.52099097],[0.73794985 0.3307384  0.25115907],[0.7550987  0.36054742 0.41600838],"[[0.8489763  0.3468237  0.22811347]
 [0.79399055 0.3559232  0.20785345]
 [0.86459696 0.3119377  0.42470166]
 [0.843647   0.30700684 0.20232305]]",[0.83280325 0.43994382 0.39440757],0.7486234,0.7359805
755,[0.7815588  0.3508408  0.39617535],0.30364028,[0.7375893  0.32513106 0.4745337 ],[0.739116  0.3383572 0.2561723],[0.75759184 0.3609185  0.42118207],"[[0.8472154  0.3463664  0.21243529]
 [0.7968418  0.3552442  0.2154424 ]
 [0.8637836  0.30978626 0.39902636]
 [0.84452724 0.30277056 0.2132686 ]]",[0.83217824 0.44045702 0.38882434],0.74769235,0.7342635
756,[0.7848266  0.3566933  0.37160784],0.30601385,[0.7383347  0.32271442 0.49485064],[0.73776215 0.34061152 0.2714031 ],[0.7570769  0.365343   0.35692757],"[[0.85063213 0.3447594  0.23024178]
 [0.80276227 0.3573231  0.25790015]
 [0.86603886 0.3030166  0.42464536]
 [0.8425037  0.30435818 0.20974293]]",[0.83568615 0.4466857  0.48076707],0.7476497,0.7356074
758,[0.7784222 0.3552915 0.4541912],0.3092605,[0.73427886 0.32774633 0.459067  ],[0.7327417  0.33889183 0.3215132 ],[0.75516164 0.3645949  0.38876846],"[[0.8432641  0.34495756 0.21173353]
 [0.8044131  0.35180706 0.2718148 ]
 [0.8623706  0.3017097  0.37588835]
 [0.8405174  0.2964599  0.21701229]]",[0.8328846 0.4508349 0.3858885],0.74491674,0.7315805
759,[0.77476215 0.3584537  0.48005414],0.31475112,[0.7334532  0.32656178 0.45447567],[0.7290405  0.33390504 0.31622258],[0.75343096 0.35991865 0.39572543],"[[0.8398011  0.3467467  0.20539427]
 [0.8021636  0.34980056 0.28427222]
 [0.85859936 0.30777133 0.3290158 ]
 [0.83896554 0.30267876 0.20597637]]",[0.8310647  0.44326442 0.42497814],0.74095803,0.72873336
760,[0.7716663 0.3574304 0.5097524],0.31431356,[0.7312824  0.32651776 0.45926553],[0.7269302  0.33059815 0.28804508],[0.7518429  0.35873887 0.38461047],"[[0.8416306  0.3485587  0.21021438]
 [0.80560076 0.35229334 0.2598349 ]
 [0.85880446 0.3064469  0.32426727]
 [0.8400475  0.303809   0.212235  ]]",[0.8290308  0.44292554 0.41880885],0.7383379,0.72619104
762,[0.7739067  0.35637027 0.5038018 ],0.30675146,[0.72746474 0.3301244  0.50375897],[0.72436696 0.33565927 0.28273302],[0.75053793 0.36229452 0.3705087 ],"[[0.84292215 0.34598392 0.21739046]
 [0.80073225 0.3528521  0.2425177 ]
 [0.85970074 0.30764863 0.3279637 ]
 [0.8399769  0.30585822 0.23620804]]",[0.83273053 0.44708544 0.49326158],0.7356213,0.72165084
763,[0.77312857 0.358285   0.51779807],0.31529227,[0.72781074 0.32916802 0.46368688],[0.7218222  0.33135524 0.23481867],[0.74676293 0.36172926 0.44964764],"[[0.84527373 0.34682477 0.24650058]
 [0.7989284  0.35440177 0.26535475]
 [0.8625886  0.30498123 0.3511094 ]
 [0.8403255  0.3039107  0.23997311]]",[0.8348817  0.45308352 0.4371663 ],0.7368921,0.7221328
764,[0.774029   0.35933033 0.52099156],0.31494203,[0.72846675 0.33042997 0.47590393],[0.72319883 0.32957742 0.24487625],[0.74774873 0.36111575 0.40556878],"[[0.8455199  0.34334192 0.2257475 ]
 [0.8027954  0.3511417  0.26908877]
 [0.86130154 0.30271074 0.35119772]
 [0.8413474  0.3030621  0.22649091]]",[0.8342758  0.44650888 0.49561557],0.7372551,0.72331065
765,[0.7710431  0.35993907 0.4855471 ],0.31424895,[0.7281145  0.33319345 0.49815065],[0.7228773  0.32681233 0.22803813],[0.7479163 0.3583001 0.3600676],"[[0.8416815  0.34978107 0.19557095]
 [0.80055016 0.35394302 0.23780721]
 [0.85915977 0.3134971  0.33343467]
 [0.8390456  0.3107526  0.23878524]]",[0.83096015 0.4439339  0.4332621 ],0.7355043,0.7219115
767,[0.76855    0.35429028 0.41091064],0.3035739,[0.7222466  0.32926023 0.5298419 ],[0.7238493  0.33688104 0.27855995],[0.7469975  0.360161   0.43794337],"[[0.83599734 0.3485715  0.23818722]
 [0.8000823  0.35568225 0.21162964]
 [0.854295   0.30967325 0.31399634]
 [0.83902675 0.3102716  0.19325954]]",[0.82959235 0.4386681  0.38980812],0.72997195,0.716594
